collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;variants_obj;variants
owtrad;1030;Bydgoszcz;http://topotime.org/owtrad/places/1030;Bydgoszcz;18;53.150002;[{"id" : 4752, "variant" : "Bromberg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4752, "variant" : "Bromberg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4752, "variant" : "Bromberg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4752, "variant" : "Bromberg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4753, "variant" : "Bydgoszcz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4753, "variant" : "Bydgoszcz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4753, "variant" : "Bydgoszcz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4753, "variant" : "Bydgoszcz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Bromberg,Bydgoszcz}
owtrad;1031;Elblag;http://topotime.org/owtrad/places/1031;Elblag;19.383333;54.166668;[{"id" : 4754, "variant" : "El'bleng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4754, "variant" : "El'bleng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4755, "variant" : "Elbing", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4755, "variant" : "Elbing", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4756, "variant" : "Elblag", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4756, "variant" : "Elblag", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4757, "variant" : "Elblong", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4757, "variant" : "Elblong", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{El'bleng,Elbing,Elblag,Elblong}
owtrad;1032;Malbork;http://topotime.org/owtrad/places/1032;Malbork;19.049999;54.033333;[{"id" : 4758, "variant" : "Malbork", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4758, "variant" : "Malbork", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4758, "variant" : "Malbork", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4758, "variant" : "Malbork", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4759, "variant" : "Marienburg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4759, "variant" : "Marienburg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4759, "variant" : "Marienburg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4759, "variant" : "Marienburg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Malbork,Marienburg}
owtrad;1033;Yantarnyy;http://topotime.org/owtrad/places/1033;Yantarnyy;19.938334;54.866669;[{"id" : 4760, "variant" : "Jantarny", "source" : "Die Oesterreichische Bernsteinstrasse. 2001.", "precision" : "exact", "identity" : "exact"}, {"id" : 4761, "variant" : "Jantarnyj", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4762, "variant" : "Pal'mnikken", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4763, "variant" : "Palmnicken", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4764, "variant" : "Palmniken", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4765, "variant" : "Yantarnyy", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Jantarny,Jantarnyj,Pal'mnikken,Palmnicken,Palmniken,Yantarnyy}
owtrad;1034;Kaliningrad;http://topotime.org/owtrad/places/1034;Kaliningrad;20.5;54.716667;[{"id" : 4766, "variant" : "Kaliningrad", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4766, "variant" : "Kaliningrad", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4766, "variant" : "Kaliningrad", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4767, "variant" : "Karaliaucius", "source" : "www.lituanus.org/1992_1/92_1_02.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 4767, "variant" : "Karaliaucius", "source" : "www.lituanus.org/1992_1/92_1_02.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 4767, "variant" : "Karaliaucius", "source" : "www.lituanus.org/1992_1/92_1_02.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 4768, "variant" : "Kenisberg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4768, "variant" : "Kenisberg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4768, "variant" : "Kenisberg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4769, "variant" : "Konigsberg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4769, "variant" : "Konigsberg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4769, "variant" : "Konigsberg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4770, "variant" : "Korigsberg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4770, "variant" : "Korigsberg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4770, "variant" : "Korigsberg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4771, "variant" : "Krolewiec", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4771, "variant" : "Krolewiec", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4771, "variant" : "Krolewiec", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Kaliningrad,Karaliaucius,Kenisberg,Konigsberg,Korigsberg,Krolewiec}
owtrad;1035;Nida;http://topotime.org/owtrad/places/1035;Nida;21.016666;55.299999;[{"id" : 4772, "variant" : "Nida", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4773, "variant" : "Nidden", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Nida,Nidden}
owtrad;1036;Klaipeda;http://topotime.org/owtrad/places/1036;Klaipeda;21.116667;55.716667;[{"id" : 4774, "variant" : "Klaipada", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4774, "variant" : "Klaipada", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4775, "variant" : "Klaipeda", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4775, "variant" : "Klaipeda", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4776, "variant" : "Klajpeda", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4776, "variant" : "Klajpeda", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4777, "variant" : "Klaypeda", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4777, "variant" : "Klaypeda", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4778, "variant" : "Memel", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4778, "variant" : "Memel", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Klaipada,Klaipeda,Klajpeda,Klaypeda,Memel}
owtrad;1037;Palanga;http://topotime.org/owtrad/places/1037;Palanga;21.049999;55.916668;[{"id" : 4779, "variant" : "Palanga", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4780, "variant" : "Palangos", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4781, "variant" : "Polaga", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4782, "variant" : "Polanga", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4783, "variant" : "Polangen", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Palanga,Palangos,Polaga,Polanga,Polangen}
owtrad;1038;Bad Deutsch Altenburg;http://topotime.org/owtrad/places/1038;Bad Deutsch Altenburg;16.9;48.133331;[{"id" : 4784, "variant" : "Bad Deutsch Altenburg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4785, "variant" : "Carnuntum", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 4786, "variant" : "Deutsch Altenburg", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{"Bad Deutsch Altenburg",Carnuntum,"Deutsch Altenburg"}
owtrad;104;Khawr Rawri;http://topotime.org/owtrad/places/104;Khawr Rawri;54.45;17.0333;[{"id" : 643, "variant" : "Dhufar", "source" : "Michell 1978:map", "precision" : "approx", "identity" : "probable"}, {"id" : 644, "variant" : "Khawr Rawri", "source" : "whc.unesco.org/archive/advisory_body_evaluation/1010.pdf", "precision" : "exact", "identity" : "probable"}, {"id" : 645, "variant" : "Khor Rori", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 646, "variant" : "Khor Rouri", "source" : "www.arab.net/oman/history/on_earlytimes.html", "precision" : "exact", "identity" : "exact"}, {"id" : 647, "variant" : "Moscha", "source" : "Stone 1989:82", "precision" : "exact", "identity" : "probable"}, {"id" : 648, "variant" : "Moscha Limen", "source" : "whc.unesco.org/archive/advisory_body_evaluation/1010.pdf", "precision" : "exact", "identity" : "probable"}, {"id" : 649, "variant" : "Sumhuram", "source" : "whc.unesco.org/archive/advisory_body_evaluation/1010.pdf", "precision" : "exact", "identity" : "probable"}];{Dhufar,"Khawr Rawri","Khor Rori","Khor Rouri",Moscha,"Moscha Limen",Sumhuram}
owtrad;105;Multan;http://topotime.org/owtrad/places/105;Multan;71.48333;30.183332;[{"id" : 650, "variant" : "Bagpur", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 650, "variant" : "Bagpur", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 651, "variant" : "Hanspur", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 651, "variant" : "Hanspur", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 652, "variant" : "Kastpur", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 652, "variant" : "Kastpur", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 653, "variant" : "Malli", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 653, "variant" : "Malli", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 654, "variant" : "Mooltan", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 654, "variant" : "Mooltan", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 655, "variant" : "Mulasthay", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 655, "variant" : "Mulasthay", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 656, "variant" : "Multan", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 656, "variant" : "Multan", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 657, "variant" : "Sanabpur", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 657, "variant" : "Sanabpur", "source" : "TGN", "precision" : "exact", "identity" : "exact"}];{Bagpur,Hanspur,Kastpur,Malli,Mooltan,Mulasthay,Multan,Sanabpur}
owtrad;1061;Ulugqat;http://topotime.org/owtrad/places/1061;Ulugqat;74.25;39.799999;[{"id" : 4847, "variant" : "Ullug-tshat", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4848, "variant" : "Ulugchat", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4849, "variant" : "Ulugh Chat", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4850, "variant" : "Ulughehat", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4851, "variant" : "Ulughjat", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4852, "variant" : "Ulugqat", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4853, "variant" : "Wu-ch'ia", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4854, "variant" : "Wu-ch'ia-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4855, "variant" : "Wu-lu-k'o-ch'ia-t'i", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4856, "variant" : "Wu-lu-k'o-ch'ia-ti-she-chih-chu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4857, "variant" : "Wulukokiati", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4858, "variant" : "Ya-tzu-k'ou", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Ullug-tshat,Ulugchat,"Ulugh Chat",Ulughehat,Ulughjat,Ulugqat,Wu-ch'ia,Wu-ch'ia-hsien,Wu-lu-k'o-ch'ia-t'i,Wu-lu-k'o-ch'ia-ti-she-chih-chu,Wulukokiati,Ya-tzu-k'ou}
owtrad;1067;Feyzabad;http://topotime.org/owtrad/places/1067;Feyzabad;70.566666;37.099998;[{"id" : 4883, "variant" : "Faizabad", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 4883, "variant" : "Faizabad", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 4883, "variant" : "Faizabad", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 4884, "variant" : "Faydz Abad", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 4884, "variant" : "Faydz Abad", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 4884, "variant" : "Faydz Abad", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 4885, "variant" : "Feyzabad", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 4885, "variant" : "Feyzabad", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 4885, "variant" : "Feyzabad", "source" : "TGN", "precision" : "exact", "identity" : "exact"}];{Faizabad,"Faydz Abad",Feyzabad}
owtrad;1068;Dushanbe;http://topotime.org/owtrad/places/1068;Dushanbe;68.773331;38.561111;[{"id" : 4886, "variant" : "Djuschambe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4886, "variant" : "Djuschambe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4886, "variant" : "Djuschambe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4887, "variant" : "Dushambe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4887, "variant" : "Dushambe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4887, "variant" : "Dushambe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4888, "variant" : "Dushanbe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4888, "variant" : "Dushanbe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4888, "variant" : "Dushanbe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4889, "variant" : "Dyushambe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4889, "variant" : "Dyushambe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4889, "variant" : "Dyushambe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4890, "variant" : "Jushambe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4890, "variant" : "Jushambe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4890, "variant" : "Jushambe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4891, "variant" : "Stalinabad", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4891, "variant" : "Stalinabad", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4891, "variant" : "Stalinabad", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Djuschambe,Dushambe,Dushanbe,Dyushambe,Jushambe,Stalinabad}
owtrad;1069;Khorog;http://topotime.org/owtrad/places/1069;Khorog;71.5558;37.4917;[{"id" : 4892, "variant" : "Chorog", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 4892, "variant" : "Chorog", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 4893, "variant" : "Chorug", "source" : "Nelles Verlag, Central Asia, 1:1.75M", "precision" : "exact", "identity" : "exact"}, {"id" : 4893, "variant" : "Chorug", "source" : "Nelles Verlag, Central Asia, 1:1.75M", "precision" : "exact", "identity" : "exact"}, {"id" : 4894, "variant" : "Khorog", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4894, "variant" : "Khorog", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4895, "variant" : "Khorugh", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 4895, "variant" : "Khorugh", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Chorog,Chorug,Khorog,Khorugh}
owtrad;1071;Qurghonteppa;http://topotime.org/owtrad/places/1071;Qurghonteppa;68.783333;37.833332;[{"id" : 4902, "variant" : "Kurgan-Tjube", "source" : "www.fes.de/pdf-files/aussenpolitik/00014.pdf", "precision" : "exact", "identity" : "exact"}, {"id" : 4903, "variant" : "Kurgan-tube", "source" : "www.tajik-gateway.org/index.phtml?lang=en&id=1438", "precision" : "exact", "identity" : "exact"}, {"id" : 4904, "variant" : "Kurgan-Tyube", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4905, "variant" : "Levkand", "source" : "www.tajik-gateway.org/index.phtml?lang=en&id=1438", "precision" : "exact", "identity" : "exact"}, {"id" : 4906, "variant" : "Qurghan Tyube", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4907, "variant" : "Qurghonteppa", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Kurgan-Tjube,Kurgan-Tyube,Kurgan-tube,Levkand,"Qurghan Tyube",Qurghonteppa}
owtrad;1075;Vakhjir, Kowtal-e;http://topotime.org/owtrad/places/1075;Vakhjir, Kowtal-e;74.48333;37.083332;[{"id" : 4917, "variant" : "Vakhdzhir; Pereval", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4918, "variant" : "Vakhjir Davan", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4919, "variant" : "Vakhjir, Kowtal-e", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4920, "variant" : "Vakhjir Pass", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4921, "variant" : "Wa-hu-lo-t'e Shan-k'ou", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4922, "variant" : "Wa-k'o-chi-erh Shan-k'ou", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4923, "variant" : "Wakh Jir, Kowtal-e", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4924, "variant" : "Wakhir Pass", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4925, "variant" : "Wakhjir Dawan", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4926, "variant" : "Wakhjir; Kotale", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4927, "variant" : "Wakhjir Pass", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{"Vakhdzhir; Pereval","Vakhjir Davan","Vakhjir Pass","Vakhjir, Kowtal-e","Wa-hu-lo-t'e Shan-k'ou","Wa-k'o-chi-erh Shan-k'ou","Wakh Jir, Kowtal-e","Wakhir Pass","Wakhjir Dawan","Wakhjir Pass","Wakhjir; Kotale"}
owtrad;1077;Mazar-e-Sharif;http://topotime.org/owtrad/places/1077;Mazar-e-Sharif;67.099998;36.700001;[{"id" : 4931, "variant" : "Mazar-e-Sharif", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4932, "variant" : "Mazar-i-Sharif", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4933, "variant" : "Mazare Srif", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Mazar-e-Sharif,Mazar-i-Sharif,"Mazare Srif"}
owtrad;1078;Bouzov;http://topotime.org/owtrad/places/1078;Bouzov;16.883333;49.700001;[{"id" : 4934, "variant" : "Bouzov", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4935, "variant" : "Busau", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Bouzov,Busau}
owtrad;1080;Bochnia;http://topotime.org/owtrad/places/1080;Bochnia;20.433332;49.966667;[{"id" : 4937, "variant" : "Bochnia", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4937, "variant" : "Bochnia", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4937, "variant" : "Bochnia", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4938, "variant" : "Bokhnya", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4938, "variant" : "Bokhnya", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4938, "variant" : "Bokhnya", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Bochnia,Bokhnya}
owtrad;1081;Bratslav;http://topotime.org/owtrad/places/1081;Bratslav;28.950001;48.833332;[{"id" : 4939, "variant" : "Braclav", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 4940, "variant" : "Braclaw", "source" : "Rutkowski 1980a", "precision" : "exact", "identity" : "exact"}, {"id" : 4941, "variant" : "Bratslav", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4942, "variant" : "Brazlaw", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Braclav,Braclaw,Bratslav,Brazlaw}
owtrad;1082;Brzesc Kujawski;http://topotime.org/owtrad/places/1082;Brzesc Kujawski;18.9;52.599998;[{"id" : 4943, "variant" : "Brzesc Kujawski", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4943, "variant" : "Brzesc Kujawski", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 4943, "variant" : "Brzesc Kujawski", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{"Brzesc Kujawski"}
